Date,NVDA_ret_1d,NVDA_ret_5d,NVDA_ret_21d,NVDA_vol_chg,NVDA_RSI_14,NVDA_MACD_12_26_9,NVDA_MACDh_12_26_9,NVDA_MACDs_12_26_9,NVDA_BBL_5_2.0_2.0,NVDA_BBM_5_2.0_2.0,NVDA_BBU_5_2.0_2.0,NVDA_BBB_5_2.0_2.0,NVDA_BBP_5_2.0_2.0,NVDA_ATRr_14,NVDA_OBV,AAPL_ret_1d,AAPL_ret_5d,AAPL_ret_21d,AAPL_vol_chg,AAPL_RSI_14,AAPL_MACD_12_26_9,AAPL_MACDh_12_26_9,AAPL_MACDs_12_26_9,AAPL_BBL_5_2.0_2.0,AAPL_BBM_5_2.0_2.0,AAPL_BBU_5_2.0_2.0,AAPL_BBB_5_2.0_2.0,AAPL_BBP_5_2.0_2.0,AAPL_ATRr_14,AAPL_OBV,MSFT_ret_1d,MSFT_ret_5d,MSFT_ret_21d,MSFT_vol_chg,MSFT_RSI_14,MSFT_MACD_12_26_9,MSFT_MACDh_12_26_9,MSFT_MACDs_12_26_9,MSFT_BBL_5_2.0_2.0,MSFT_BBM_5_2.0_2.0,MSFT_BBU_5_2.0_2.0,MSFT_BBB_5_2.0_2.0,MSFT_BBP_5_2.0_2.0,MSFT_ATRr_14,MSFT_OBV,AMZN_ret_1d,AMZN_ret_5d,AMZN_ret_21d,AMZN_vol_chg,AMZN_RSI_14,AMZN_MACD_12_26_9,AMZN_MACDh_12_26_9,AMZN_MACDs_12_26_9,AMZN_BBL_5_2.0_2.0,AMZN_BBM_5_2.0_2.0,AMZN_BBU_5_2.0_2.0,AMZN_BBB_5_2.0_2.0,AMZN_BBP_5_2.0_2.0,AMZN_ATRr_14,AMZN_OBV,META_ret_1d,META_ret_5d,META_ret_21d,META_vol_chg,META_RSI_14,META_MACD_12_26_9,META_MACDh_12_26_9,META_MACDs_12_26_9,META_BBL_5_2.0_2.0,META_BBM_5_2.0_2.0,META_BBU_5_2.0_2.0,META_BBB_5_2.0_2.0,META_BBP_5_2.0_2.0,META_ATRr_14,META_OBV,GOOGL_ret_1d,GOOGL_ret_5d,GOOGL_ret_21d,GOOGL_vol_chg,GOOGL_RSI_14,GOOGL_MACD_12_26_9,GOOGL_MACDh_12_26_9,GOOGL_MACDs_12_26_9,GOOGL_BBL_5_2.0_2.0,GOOGL_BBM_5_2.0_2.0,GOOGL_BBU_5_2.0_2.0,GOOGL_BBB_5_2.0_2.0,GOOGL_BBP_5_2.0_2.0,GOOGL_ATRr_14,GOOGL_OBV,TSLA_ret_1d,TSLA_ret_5d,TSLA_ret_21d,TSLA_vol_chg,TSLA_RSI_14,TSLA_MACD_12_26_9,TSLA_MACDh_12_26_9,TSLA_MACDs_12_26_9,TSLA_BBL_5_2.0_2.0,TSLA_BBM_5_2.0_2.0,TSLA_BBU_5_2.0_2.0,TSLA_BBB_5_2.0_2.0,TSLA_BBP_5_2.0_2.0,TSLA_ATRr_14,TSLA_OBV,AMD_ret_1d,AMD_ret_5d,AMD_ret_21d,AMD_vol_chg,AMD_RSI_14,AMD_MACD_12_26_9,AMD_MACDh_12_26_9,AMD_MACDs_12_26_9,AMD_BBL_5_2.0_2.0,AMD_BBM_5_2.0_2.0,AMD_BBU_5_2.0_2.0,AMD_BBB_5_2.0_2.0,AMD_BBP_5_2.0_2.0,AMD_ATRr_14,AMD_OBV,label
2020-06-24,-0.02269817216427028,-5.408637594239707e-05,0.0598741071626645,0.19798031500261248,62.00128754122393,0.26915927600677314,0.0033707122506232423,0.2657885637561499,9.026032179704048,9.306074333190919,9.58611648667779,6.018480907423585,0.3170937288308811,0.33459541735899045,3058588000.0,-0.01765210802836148,0.02409061780265076,0.1368042348284475,-0.0920663890088218,72.30386742310938,3.2122357633928686,0.2548097555246329,2.9574260078682357,83.30254099416099,86.58651580810546,89.87049062204993,7.585418545359811,0.5987858513485617,2.194713682793603,909232000.0,-0.02015752119516434,0.018533836440476792,0.08960736833589311,0.18834701494951056,62.95262326256749,4.270032133679649,0.9705741055683998,3.2994580281112493,183.53917371652568,188.94634094238282,194.35350816823996,5.723495039796505,0.45437263683374657,4.672971306154305,367335500.0,-0.010855867894827953,0.03537327349331165,0.12904956192395844,0.06968830493655043,73.1248980392724,4.374372257002449,0.7144133982388876,3.659958858763561,130.96679425134548,135.41620178222655,139.86560931310763,6.571455220751971,0.6465138256529173,3.0607249052076857,907570000.0,-0.03393320445093739,-0.006410954127859303,0.007838217298147931,-0.13252615757414266,55.51219523688761,5.18920820668572,-0.15049291243900242,5.339701119124722,229.90028078036525,236.18851928710936,242.47675779385347,5.324762207514551,0.182687462963992,6.740791493909966,209989200.0,-0.021366183496290492,-0.013658873453807119,0.007971331996641906,-0.1631701631701632,55.49259734061083,0.6945124983261053,-0.07698117600786725,0.7714936743339725,69.89819529053653,71.47030029296876,73.04240529540098,4.399323903741559,0.3656253444977216,1.6430844708276322,301172000.0,-0.040857298187609414,-0.031196138924233008,0.17338525685863604,0.7217727365560147,62.73800779945691,3.5373878759381583,-0.4957303103896633,4.033118186327822,63.76028991934731,66.15746612548828,68.55464233162927,7.24688034935917,0.0618172316822287,2.6051318561581445,31231500.0,-0.02963515908643688,-0.03959669803156718,-0.015040407176450499,0.1132587494021502,49.81594180224447,-0.02957844864769754,-0.14051868286253227,0.11094023421483475,52.10585830644978,53.88199996948243,55.658141632515076,6.5927087488905896,0.07998829403998739,2.182447957000791,-3873800.0,NVDA
2020-06-25,0.027556323075604627,0.02950744345889511,0.11367181318932462,-0.16311652706443658,65.83076853586644,0.27359220179226895,0.006242910428895243,0.2673492913633737,9.091566948846488,9.360286521911622,9.629006094976756,5.741695458490178,0.6804169275814768,0.33366976441969165,3434660000.0,0.01327545388316187,0.037272746643518095,0.1468990405603361,-0.2860548469758575,74.11010576507154,3.2607623861764523,0.24266910264657326,3.018093283529879,84.03484554691428,87.22177124023438,90.40869693355447,7.30763809999309,0.683821943199746,2.1665297365644163,1046754400.0,0.012636543607722706,0.020476658601758402,0.10191955685387044,-0.24323772611225725,65.53563668143035,4.391568596296537,0.8736884545482297,3.517880141748307,184.60330409155125,189.71218872070315,194.82107334985506,5.385931883030743,0.6098200654663674,4.688910337194515,395139400.0,0.007380066387785211,0.037905323965953475,0.14279434505820565,-0.3441655989042548,74.431152257202,4.479269438100204,0.6554484634693138,3.8238209746308898,132.8580823154204,136.42220153808594,139.98632076075148,5.225130781474038,0.6833275329082178,2.999565861336824,966944000.0,0.007093234169122331,-0.0011021910332359441,0.02854142663576109,-0.10226110996453064,57.140375053529404,4.849940598181121,-0.39180841675488143,5.241749014936002,229.75949363586358,236.13691406249998,242.5143344891364,5.401459955514155,0.3203007831711803,6.582484337677876,228693500.0,0.005862949921378924,0.004866971971678291,0.01465913937133867,-0.24164345403899723,57.15560079820865,0.6549086042280265,-0.09326805608475686,0.7481766603127834,70.01518191524626,71.5395263671875,73.06387081912875,4.261544713386321,0.4753407021174586,1.6064115284690734,325130000.0,0.02615401198303724,-0.01790900809052043,0.2020775248179958,-0.15558049563852694,65.45517352771861,3.361254532620613,-0.537490922965767,3.89874545558638,63.672231550977244,65.91773376464843,68.16323597831962,6.813044337017079,0.4586436599312016,2.6515750636807494,170049000.0,-0.00878028421133259,-0.03904516237240285,-0.015358387324847844,-0.044940273276610876,48.142913753196,-0.18869443802472574,-0.2397077377916484,0.051013299766922655,51.00040697814986,53.459999847412114,55.919592716674366,9.20161943988975,0.1889730082248833,2.1808445206015996,-55003400.0,MSFT
2020-06-26,-0.03530024519381303,-0.011472255182039315,0.07920077694094507,0.574390010423536,57.601659673441524,0.24731606307491738,-0.016026582630765063,0.26334264570568244,9.009080960507452,9.339110374450684,9.669139788393915,7.067684194976512,0.17320494004437154,0.3365294883048399,2842576000.0,-0.030725701742885247,0.011180332497970458,0.11117072139748507,0.4925335799840609,63.62965144250729,3.0449651536379463,0.021497496086453793,3.0234676575514925,84.9305566394588,87.4112335205078,89.89191040155681,5.675876614799191,0.15054728445957205,2.224638208637494,841497600.0,-0.02001604443507332,0.0060466954215228075,0.08230430180289772,0.9664795226568934,58.49117542451893,4.13203386962968,0.49132298230509797,3.640710887324582,185.63348496628674,189.93699340820314,194.24050185011953,4.531511597287955,0.16045883691398974,4.725484282594836,340463600.0,-0.02240276315369638,0.0066765364515981585,0.12151508317091753,1.189780038400647,64.16117974349237,4.264270463570597,0.3523595911517656,3.911910872418831,133.67346440459482,136.60079956054688,139.52813471649893,4.285970748882096,0.16568469206141262,3.1230611831135464,836928000.0,-0.08316349388701971,-0.09510448887746825,-0.04160382006394381,3.0816229423180763,38.993655369674165,2.9775065363348574,-1.811393982880916,4.788900519215773,211.35483136661563,231.63027954101562,251.90572771541562,17.506733760868038,0.07503386805235597,7.549597621824486,152349600.0,-0.05451407738357372,-0.04359012599045764,-0.03927422017819171,3.075465397779447,41.52733106362575,0.3056394618754297,-0.3540297587498831,0.6596692206253127,66.99920229739796,70.92361450195312,74.84802670650829,11.066588278427618,0.07253730291321364,1.7966479535797988,227490000.0,-0.026613159231048233,-0.04112303707364218,0.19102512037769293,-0.04317899400291747,60.49470429104663,3.0454052382111243,-0.6826721739002051,3.7280774121113294,62.794738115120396,65.36893310546876,67.94312809581712,7.87589721311515,0.23073774616114934,2.6532721970192616,37225500.0,-0.03523978086463242,-0.07615712895034488,-0.03169700717323787,0.2807786487670547,42.08721447528032,-0.457190650549272,-0.4065631602529557,-0.05062749029631628,48.982297973400144,52.63399963378907,56.28570129417799,13.875828117932603,0.15303830989877606,2.203641340558628,-120489100.0,TSLA
2020-06-29,0.004915233596941793,-0.03429847162997679,0.03703422838273984,-0.421960397511164,58.354725437502104,0.2274882011495567,-0.028683555644900605,0.2561717567944573,8.96910166521328,9.273985290527344,9.578868915841408,6.5750293053727145,0.32659743288101273,0.33416664849188604,3184824000.0,0.02304647282375516,0.008108405501353833,0.13788740739156036,-0.3634997719929376,67.25524006034324,2.9987078351167895,-0.01980785794776274,3.0185156930645523,85.12388862757429,87.55223388671874,89.98057914586319,5.5471920049154075,0.5205499376837325,2.2541949195309576,972143600.0,0.010747307522911198,-0.010619705092495546,0.08289232326029605,-0.5116376898006065,60.8743553731058,4.04194013003692,0.3209833941698701,3.72095673586705,185.37389467903924,189.53120727539064,193.68851987174205,4.386942558025063,0.43905348409833395,4.726785823823025,367165200.0,-0.004638148068063508,-0.012322093145515245,0.09745040645205316,-0.35032611370908195,62.28788634310108,3.997410917334605,0.06840003593261912,3.929010881401986,132.54509203469024,136.2664001464844,139.98770825827853,5.461813195026496,0.19803589402087435,3.1382709939737397,752460000.0,0.021103348460395965,-0.07766898418239265,-0.019769773616712616,-0.23354321694333147,43.490153295293034,1.8374973171709996,-2.3611225616358196,4.198619878806819,206.22174854796094,227.94321899414064,249.66468944032033,19.058667805106367,0.2923439062608068,7.977040227640179,210863900.0,0.025415795210280256,-0.03687302963990047,-0.025357105140923153,-0.5383654240065547,48.24528212860973,0.16550571045000595,-0.39533080814024546,0.5608365185902514,66.43756783254267,70.39309692382814,74.34862601511361,11.238400536818887,0.36003717798969714,1.8324950625074026,272564000.0,0.05169110801188981,0.015115841040934441,0.2088023840441131,0.019367807654518954,65.77556415724904,3.0270724754812477,-0.5608039493040655,3.587876424785313,62.52442018410583,65.5693328857422,68.61424558737856,9.287612265149251,0.7825480068542596,2.756514693287557,172621500.0,0.003592820572015709,-0.08181153541917963,-0.06542751873012842,-0.23791301001592713,42.8487048288015,-0.6479817824499321,-0.47788343372289266,-0.17009834872703947,48.52205578312829,51.7379997253418,54.953943667555315,12.431651626602454,0.2733167971451963,2.179095574115266,-70583300.0,TSLA
2020-06-30,0.03236454329784855,0.005053141071133416,0.07901634254037693,0.07492812229728152,63.03349707806142,0.23303156159546212,-0.018512156159196158,0.2515437177546583,8.954239830540905,9.283502769470216,9.612765708399527,7.093506559014067,0.7755754137557594,0.33352099404554314,3552716000.0,0.00834792154536168,-0.004719932595465437,0.13344740892705276,0.07330649235338238,68.50804822836763,2.9866632528457444,-0.02548195217504645,3.012145205020791,85.23479981872515,87.46840515136718,89.70201048400921,5.107227755614602,0.7049032008437777,2.196669369822478,1112366800.0,0.02554919083586915,0.007924296399563158,0.11311052971022129,0.2849529616202775,65.93524048933035,4.3105449078426545,0.4716705375804833,3.8388743702621713,184.57559903449751,189.83602294921874,195.09644686393997,5.542071344518629,0.881894971950343,4.842300139303593,401475500.0,0.029264486024190406,-0.002022207186485825,0.11646102112557766,-0.10742529715395177,68.5067724221208,4.0556442480597354,0.10130669332619924,3.954337554733536,132.63023975315008,136.210498046875,139.7907563405999,5.256949126627248,0.7416719792051527,3.2519667077133385,827854000.0,0.02914253955141577,-0.06262371579984238,-0.020870134005618213,-0.4201913036642325,49.17839660263209,1.432328950206994,-2.2130327428798604,3.6453616930868544,208.21567842912847,224.93284912109377,241.65001981305906,14.864143460847302,0.5110402149159881,8.04722938797563,244791000.0,0.014944556113054341,-0.031373339046003035,-0.01172242778385546,-0.10622531836535476,51.83822573243289,0.13642789903116181,-0.3395268956472717,0.4759547946784335,66.81538812564783,69.93756256103515,73.05973699642247,8.92846224848792,0.5614518037678516,1.8329101804434198,312850000.0,0.0698073149894527,0.07789140735783673,0.2023271734743255,0.8743352831693698,71.58523328191373,3.3529287730732236,-0.18795812136967172,3.5408868944428953,60.00886803884439,66.60973358154297,73.21059912424154,19.819522426456974,0.9073406425831151,2.9594299427695283,426399000.0,0.04634053078008593,-0.02556030793134112,-0.019019213825264947,-0.15289004484448698,51.701687482949616,-0.6042085142828313,-0.34728813244463347,-0.2569203818381978,49.08496615132203,51.46199951171876,53.83903287211549,9.238014002372527,0.7414777002627344,2.2013031529975184,-28307600.0,META
2020-07-01,0.003395149518672813,0.03188740472589213,0.08034851243343599,-0.11210898850749673,63.51160730976959,0.2372824964948368,-0.011408977007857202,0.248691473502694,8.981037891814621,9.342198753356934,9.703359614899247,7.731817125225193,0.7144647768270459,0.3212829649351875,3879364000.0,-0.0018916435433657952,0.01124801143245957,0.12609018054496168,-0.21027904084345528,67.86909239240204,2.9298534278168376,-0.06583342176316265,2.99568684958,85.36207579847209,87.6646499633789,89.96722412828572,5.2531417529613,0.6198463894892525,2.0994688075825634,1001629600.0,0.005847497970782989,0.034674606998125634,0.10702497158952595,-0.06555174393695185,67.0137693557834,4.562293680844931,0.5787354484662077,3.9835582323787233,184.52808498125847,191.14292907714844,197.7577731730384,6.921358930541557,0.7905973960778498,4.808042346110466,433536700.0,0.043453386195574595,0.052772061684256855,0.1643295337102222,0.6880388359816432,75.22968729657569,4.533204593479468,0.4630936309967453,4.0701109624827225,129.7912257444148,137.65349731445315,145.5157688844915,11.423279064356686,0.8994710808564678,3.5232550180022297,955122000.0,0.04615306470062763,0.0150841298052653,0.020754609380178035,0.27920452971223586,56.80932517831631,1.9280666262745285,-1.3738360534498608,3.3019026797243893,207.1896745567591,225.63334960937502,244.07702466199095,16.3483590387204,0.7729119403344663,8.317933230437253,288190700.0,0.01688949037620291,0.006491146138091208,-0.00021493700159147533,0.04706349600357451,55.64214683855912,0.20683596410201233,-0.21529506446113694,0.42213102856314927,66.72190461084367,70.02979888916016,73.33769316747666,9.447104891882024,0.7235834618263445,1.8234841477848693,355032000.0,0.03687680726581788,0.16524954934084968,0.27005529787728166,-0.21228832343292847,74.24597567145231,3.781787272081047,0.19272030211052105,3.589066969970526,59.82957214675562,68.72680053710937,77.62402892746312,25.89158325666461,0.8324180011114154,3.012422953449216,626302500.0,-0.0005702105863685247,0.003626692949414201,-0.017930501831467938,-0.23429062085311425,51.59088015622334,-0.565420716611122,-0.24680026781833936,-0.3186204487927827,49.04402507677829,51.50000000000001,53.955974923221724,9.537766692123173,0.7198723245997047,2.1347815319093866,-60678500.0,TSLA
2020-07-02,0.008630666460610392,0.012881977725329508,0.09660047434530794,0.11452082976170064,64.7634650358492,0.2444475572226139,-0.0033951330240640787,0.247842690246678,8.953837231699342,9.366564369201662,9.77929150670398,8.812775340751692,0.7574501797076938,0.31310446858332935,4243420000.0,0.0,-0.002000879862363747,0.11992482772374324,0.02984001762731947,67.86909239240205,2.851955662591152,-0.11498494959107886,2.966940612182231,85.3778144873201,87.62927703857423,89.88073958982837,5.13860807105152,0.6304226279198305,2.0677045368651,1001629600.0,0.007620808287417624,0.029549713961129154,0.11275346936045327,-0.08562998265816624,68.42506092551544,4.826079069579947,0.6740166697609791,4.152062399818968,184.1642707598528,192.2707489013672,200.3772270428816,8.43235717116069,0.7592158367623594,4.690500965917171,462852500.0,0.004029609482701257,0.04927063502192719,0.16619594516637348,0.0361441996417009,75.76871848531475,4.901969060391281,0.6654864783268462,4.2364825820644345,129.02671540236696,139.0106964111328,148.99467741989866,14.36433492749019,0.7756567231890211,3.573237316869816,1086990000.0,-0.01738573630961071,-0.009589071844663288,0.014164070670951157,-0.29415180289264675,53.406087745075666,1.9676008704524008,-1.067441447417591,3.035042317869992,207.6530406128369,225.18487854003905,242.7167164672412,15.571061468130427,0.6830283079937203,8.247542196595107,257557100.0,0.019368973601875616,0.020005604797706855,0.021316626885592438,0.3564553601062064,59.64504377101511,0.37013063422695325,-0.04160031546895682,0.41173094969591006,66.23170859308571,70.31573638916016,74.39976418523462,11.616255494990572,0.8156563910600159,1.8580167541982895,412250000.0,0.0795173412803385,0.2258462966993109,0.36887288861192546,0.29438203933397866,78.98428389361803,4.548164107390207,0.7672777099357444,3.7808863974544624,58.790434161601,71.69586639404297,84.60129862648493,36.00049174805494,0.8440979344573736,3.313297771785433,885054000.0,-0.004564504946917847,0.0078952406124142,-0.007396157652837632,-0.10161904673642064,50.65550509025859,-0.5477333085510239,-0.18329028780659296,-0.3644430207444309,49.028787709913175,51.58199996948243,54.13521222905169,9.899624912100421,0.6484404949616954,2.063725664605033,-89759900.0,TSLA
2020-07-06,0.02361596636371477,0.07474077740384888,0.12236933744659195,-0.13229832772979977,68.024093709512,0.2653214558953749,0.01398301251895756,0.25133844337641736,9.043911747387046,9.50294246673584,9.961973186084634,9.660812342189551,0.8293400837979643,0.31184552941715077,4559312000.0,0.026750364382224667,0.05717851190008694,0.15987237916795172,0.04045892025366182,72.12490979390599,2.946671889577871,-0.016214978083487708,2.962886867661359,86.34076997783767,88.6090591430664,90.87734830829514,5.119768085036097,0.9336586324923182,2.121970197863312,1120285200.0,0.021526425625933765,0.07319332457911454,0.15186984063820375,0.08806855006515257,72.08574906170804,5.315136131987515,0.9304589857348375,4.3846771462526775,186.54003809046995,195.0083923339844,203.47674657749886,8.685117745097847,0.8362153701959409,4.6868205525852575,494750100.0,0.05768955229869066,0.13523498877379359,0.24239621654458055,0.04355871022537694,81.87446375968511,5.800084471746686,1.250881511745801,4.549202960000885,128.3039052659774,142.65239868164062,157.00089209730385,20.11672225391031,0.8554242953517339,3.923649216111258,1224602000.0,0.029388924440367337,0.1119954684288873,0.06182327729038817,-0.14452757756189283,57.915811386045625,2.5191247670066446,-0.4127340406906779,2.9318588076973224,214.15789057227215,229.98718872070313,245.8164868691341,13.765373833630454,0.7660220332039238,8.234623892831609,283763300.0,0.020218607888937035,0.10062844223625933,0.060347916592786266,-0.21856758362752982,63.42706877009334,0.6114194018924195,0.15975076175720754,0.45166864013521196,67.63757280886216,71.67559967041016,75.71362653195817,11.267507715641822,0.8333622681600935,1.867235248927529,456962000.0,0.1347939370342961,0.4291162433749376,0.5867790139569122,0.19245105825473474,84.57650011417057,5.963202211103905,1.745852650919554,4.217349560184351,58.58415001723583,77.18706665039063,95.78998328354544,48.202159870679985,0.8830474792746456,3.882014875174922,1193602500.0,0.020252223351180154,0.06586832639251305,0.014630447314016193,0.2643614131369192,54.572960971433254,-0.4430751635285759,-0.06290571422731595,-0.38016944930125995,49.907543460737685,52.242000579833984,54.576457698930284,8.937089289024765,0.7480236061250077,2.001316590469601,-52990500.0,TSLA
2020-07-07,0.0033032799664720613,0.07301681876531885,0.10669883768085464,0.13266559457029614,68.4739145712755,0.28123583268755326,0.023917911448908702,0.25731792123864455,9.28881428316375,9.63682975769043,9.98484523221711,7.2226133132414105,0.7885744969803936,0.3059962329810934,4917112000.0,-0.0031029239486295435,0.030156689234874356,0.12425363248734023,-0.05251500982675916,70.92009503280305,2.9648793797837385,0.0015940096979036866,2.963285370085835,86.7554151551759,89.1377182006836,91.52002124619129,5.345218822281739,0.7429614619777292,2.080984137761542,1007860800.0,-0.011628222576355096,0.049435388883691145,0.1124464145118449,0.053392731741572996,67.43942225050802,5.451555746919638,0.8535028805335685,4.59805286638607,191.42430677266347,196.8772918701172,202.33027696757094,5.539475930064242,0.6367751445085168,4.806550548557459,461149400.0,-0.018619371729473477,0.11928905488502939,0.20826415513843566,-0.23589512542510827,74.933071527907,6.210606317370235,1.3291226858954799,4.881483631474755,134.2609153235915,145.84979858398438,157.43868184437727,15.891531387641496,0.6793183185441923,3.927495221112798,1119452000.0,0.0024139842503800857,0.09164249598913354,0.04372322401516615,0.06416802130793475,58.28346924202208,2.9684324974977017,0.02925895184030347,2.939173545657398,222.66035249311798,233.99970092773438,245.33904936235078,9.691763185730142,0.7198048558105328,8.272238865472822,311651100.0,-0.006488096538789345,0.06638444985670766,0.034652299647562446,-0.05251386652352841,61.39832130998909,0.7550050746756654,0.2426691476323627,0.5123359270433027,69.24190283470068,72.59550018310547,75.94909753151026,9.23913283866386,0.6923077134606582,1.8458642695871437,414598000.0,0.013327688522591696,0.37698517035749535,0.5692929914207427,0.044715822634042945,85.05696831034055,7.101109105187476,2.307007636002499,4.794101469184977,63.31995663586203,82.26053314208986,101.20110964831768,46.0502157784742,0.7744583890705498,4.046585572567562,1515948000.0,-0.008801520735450707,0.052704884451390654,-0.0032014722001952878,-0.12554733011689068,52.579715087116526,-0.3935217266180331,-0.010681821853418483,-0.3828399047646146,51.95402718113732,52.77200088500977,53.589974588882214,3.100029144829328,0.5965797674289615,1.951936659621326,-85143600.0,NVDA
2020-07-08,0.03487187610330866,0.07562288489570568,0.16024961601382137,0.021464505310229143,72.83308543956394,0.3178658916575685,0.048438376335139144,0.26942751532242937,9.246166987576993,9.779983520507812,10.313800053438632,10.916511910504765,0.8753739155555709,0.30928423801516536,5282592000.0,0.02329012039519429,0.04542206120434522,0.1436755221922006,0.0415176776571633,74.37008456814846,3.1131165302032286,0.1198649280939148,2.993251602109314,86.40296570372165,89.94063262939453,93.47829955506741,7.866671207995695,0.8473603481226598,2.0848057550645778,1124952800.0,0.021993017396203296,0.04579638815126219,0.12991085369678546,-2.0832899314648934e-05,71.17917772256008,5.844335420022986,0.9970260429095328,4.847309377113453,192.39946105973755,198.65285339355472,204.9062457273719,6.295799156157568,0.8261298701436576,4.804105681440476,494749400.0,0.026995584181255694,0.11682170365131972,0.2206959631669818,-0.04182596291012841,77.81514227041876,6.7845010997210125,1.5224139745970051,5.262087125124007,139.73722531676862,149.07269897460935,158.4081726324501,12.524726153151345,0.7668743667347814,3.946424482662777,1220204000.0,0.01129287054464112,0.07270881432864296,0.05263618208341225,0.06825565300955971,60.04619501643628,3.501916578684643,0.45019442642179586,3.051722152262847,229.64058377026387,237.2759887695313,244.91139376879872,6.435885096391925,0.7886174260188441,8.41843833107352,341442400.0,0.009181561909482383,0.06032937289088869,0.038369079578975285,-0.2501652346331791,63.18142792454824,0.9130129384240178,0.3205416091045721,0.5924713293194457,70.92429702225712,73.44398803710938,75.96367905196163,6.861531031182894,0.7221979379237121,1.7892869701395135,446364000.0,-0.01725350030984496,0.2649262510486965,0.4378895799092286,-0.24097125599705904,81.47151178709102,7.784178581569378,2.3920616899075213,5.392116891661857,70.01644113480606,86.07480010986329,102.13315908492052,37.31256756811709,0.6551799265984544,4.261924653286787,1271278500.0,0.009446438638148091,0.015586384438529555,0.00868414336174994,0.10746086691485424,54.48429977420236,-0.3103271908434664,0.05801017113691859,-0.36833736198038497,51.96578423564296,52.93600082397462,53.906217412306276,3.6656210262572397,0.7545820629858658,1.9125127214968674,-49535300.0,AMD
